0.486251;0.486251; 0.23644
-0.371868;-0.371868; 0.138286
0.882138;0.882138; 0.778167
-0.427839;-0.427839; 0.183046
-0.327372;-0.327372; 0.107172
-0.719474;-0.719474; 0.517643
0.46617;0.46617; 0.217315
0.66924;0.66924; 0.447883
0.415998;0.415998; 0.173054
0.200476;0.200476; 0.0401907
0.49443;0.49443; 0.244461
-0.494552;-0.494552; 0.244582
-0.711051;-0.711051; 0.505593
-0.996765;-0.996765; 0.993541
-0.877987;-0.877987; 0.770861
0.612476;0.612476; 0.375127
0.705252;0.705252; 0.497381
-0.578845;-0.578845; 0.335061
-0.768792;-0.768792; 0.591041
0.106418;0.106418; 0.0113248
-0.971496;-0.971496; 0.943804
-0.772454;-0.772454; 0.596685
-0.0909757;-0.0909757; 0.00827657
0.50444;0.50444; 0.25446
0.372295;0.372295; 0.138604
0.0868862;0.0868862; 0.00754921
-0.852229;-0.852229; 0.726295
-0.12656;-0.12656; 0.0160175
-0.596118;-0.596118; 0.355357
0.392438;0.392438; 0.154007
-0.419294;-0.419294; 0.175807
-0.126621;-0.126621; 0.016033
-0.535142;-0.535142; 0.286377
0.155736;0.155736; 0.0242537
0.065157;0.065157; 0.00424544
0.257363;0.257363; 0.0662355
-0.679617;-0.679617; 0.461879
0.00827052;0.00827052; 6.84014e-05
0.926084;0.926084; 0.857632
0.391522;0.391522; 0.153289
0.849605;0.849605; 0.721828
-0.620106;-0.620106; 0.384531
-0.328104;-0.328104; 0.107653
-0.6433;-0.6433; 0.413834
0.990356;0.990356; 0.980805
-0.0851161;-0.0851161; 0.00724475
0.996033;0.996033; 0.992081
-0.804987;-0.804987; 0.648004
0.250343;0.250343; 0.0626718
-0.811213;-0.811213; 0.658066
-0.124546;-0.124546; 0.0155117
0.863033;0.863033; 0.744826
-0.903134;-0.903134; 0.815651
0.789239;0.789239; 0.622898
-0.419965;-0.419965; 0.176371
-0.545396;-0.545396; 0.297457
0.538133;0.538133; 0.289587
-0.178564;-0.178564; 0.031885
-0.596057;-0.596057; 0.355284
0.256142;0.256142; 0.0656086
0.208289;0.208289; 0.0433842
-0.0967742;-0.0967742; 0.00936524
-0.0672933;-0.0672933; 0.00452839
0.195654;0.195654; 0.0382806
0.269448;0.269448; 0.0726022
0.709586;0.709586; 0.503512
0.657582;0.657582; 0.432415
0.24955;0.24955; 0.0622751
0.441816;0.441816; 0.195202
0.131504;0.131504; 0.0172934
-0.249733;-0.249733; 0.0623666
-0.631458;-0.631458; 0.39874
0.475814;0.475814; 0.226399
0.110263;0.110263; 0.012158
0.810175;0.810175; 0.656383
-0.514267;-0.514267; 0.264471
-0.62212;-0.62212; 0.387033
0.209449;0.209449; 0.0438687
0.397015;0.397015; 0.157621
0.169225;0.169225; 0.0286371
-0.297403;-0.297403; 0.0884485
-0.0110782;-0.0110782; 0.000122727
-0.839228;-0.839228; 0.704304
0.481491;0.481491; 0.231833
0.224097;0.224097; 0.0502197
0.240761;0.240761; 0.0579656
0.382244;0.382244; 0.146111
0.609058;0.609058; 0.370952
-0.701773;-0.701773; 0.492486
0.152074;0.152074; 0.0231264
0.735466;0.735466; 0.54091
0.823115;0.823115; 0.677518
0.229408;0.229408; 0.0526279
0.455367;0.455367; 0.207359
-0.913572;-0.913572; 0.834613
0.335551;0.335551; 0.112594
0.953063;0.953063; 0.908328
-0.369976;-0.369976; 0.136882
0.138401;0.138401; 0.019155
-0.388348;-0.388348; 0.150814
-0.65215;-0.65215; 0.4253
-0.782891;-0.782891; 0.612919
0.73809;0.73809; 0.544777
0.702445;0.702445; 0.493428
0.488632;0.488632; 0.238761
-0.690237;-0.690237; 0.476427
-0.346171;-0.346171; 0.119835
-0.841304;-0.841304; 0.707792
-0.846797;-0.846797; 0.717065
0.281961;0.281961; 0.0795017
0.640004;0.640004; 0.409605
0.0901822;0.0901822; 0.00813283
-0.103488;-0.103488; 0.0107098
-0.182043;-0.182043; 0.0331396
-0.402509;-0.402509; 0.162013
-0.0688803;-0.0688803; 0.00474449
0.00241096;0.00241096; 5.81274e-06
-0.694693;-0.694693; 0.482598
-0.353923;-0.353923; 0.125262
0.475997;0.475997; 0.226573
-0.372234;-0.372234; 0.138558
0.653371;0.653371; 0.426893
0.918149;0.918149; 0.842998
0.746696;0.746696; 0.557555
0.450056;0.450056; 0.202551
-0.399884;-0.399884; 0.159907
0.887997;0.887997; 0.788539
-0.745537;-0.745537; 0.555825
-0.868526;-0.868526; 0.754338
0.569933;0.569933; 0.324824
0.0491653;0.0491653; 0.00241723
0.219275;0.219275; 0.0480817
0.912229;0.912229; 0.832161
-0.855464;-0.855464; 0.731819
0.751274;0.751274; 0.564413
0.307718;0.307718; 0.0946904
-0.355754;-0.355754; 0.126561
-0.790399;-0.790399; 0.62473
0.0101016;0.0101016; 0.000102043
-0.545824;-0.545824; 0.297923
-0.419416;-0.419416; 0.17591
0.839961;0.839961; 0.705534
0.102329;0.102329; 0.0104711
0.325602;0.325602; 0.106017
-0.770928;-0.770928; 0.59433
-0.0149236;-0.0149236; 0.000222712
-0.241737;-0.241737; 0.0584368
-0.00637837;-0.00637837; 4.06836e-05
0.586718;0.586718; 0.344238
0.0185247;0.0185247; 0.000343166
-0.235267;-0.235267; 0.0553507
0.376324;0.376324; 0.14162
0.0643025;0.0643025; 0.00413481
0.212561;0.212561; 0.0451824
-0.209632;-0.209632; 0.0439454
-0.98822;-0.98822; 0.976578
0.415754;0.415754; 0.172851
-0.798761;-0.798761; 0.638019
0.246132;0.246132; 0.0605809
0.726493;0.726493; 0.527792
-0.0169988;-0.0169988; 0.00028896
0.494675;0.494675; 0.244703
-0.00619526;-0.00619526; 3.83812e-05
-0.239784;-0.239784; 0.0574963
0.570727;0.570727; 0.325729
0.105625;0.105625; 0.0111565
-0.285806;-0.285806; 0.081685
0.911435;0.911435; 0.830714
0.261696;0.261696; 0.0684849
-0.64684;-0.64684; 0.418402
-0.251503;-0.251503; 0.0632538
-0.736747;-0.736747; 0.542797
0.486557;0.486557; 0.236737
0.903439;0.903439; 0.816203
0.223975;0.223975; 0.050165
-0.944334;-0.944334; 0.891767
-0.340312;-0.340312; 0.115812
-0.88818;-0.88818; 0.788864
0.27842;0.27842; 0.0775179
-0.736747;-0.736747; 0.542797
0.694143;0.694143; 0.481835
0.728629;0.728629; 0.530901
0.193762;0.193762; 0.0375437
0.443281;0.443281; 0.196498
0.707938;0.707938; 0.501176
-0.970641;-0.970641; 0.942144
-0.747063;-0.747063; 0.558103
0.415815;0.415815; 0.172902
0.234291;0.234291; 0.0548921
-0.564867;-0.564867; 0.319075
-0.868099;-0.868099; 0.753596
-0.66216;-0.66216; 0.438456
0.248207;0.248207; 0.0616067
-0.318033;-0.318033; 0.101145
-0.361187;-0.361187; 0.130456
-0.26487;-0.26487; 0.0701562
0.322001;0.322001; 0.103685
0.604785;0.604785; 0.365765
0.613758;0.613758; 0.376699
0.0530717;0.0530717; 0.0028166
0.222205;0.222205; 0.0493752
0.596362;0.596362; 0.355648
0.801202;0.801202; 0.641925
-0.710379;-0.710379; 0.504639
0.260353;0.260353; 0.0677839
-0.195166;-0.195166; 0.0380897
-0.492599;-0.492599; 0.242654
-0.72692;-0.72692; 0.528413
0.710379;0.710379; 0.504639
-0.867672;-0.867672; 0.752854
-0.144383;-0.144383; 0.0208465
0.146702;0.146702; 0.0215216
-0.395428;-0.395428; 0.156364
0.0961028;0.0961028; 0.00923575
-0.548875;-0.548875; 0.301264
-0.3773;-0.3773; 0.142356
-0.778741;-0.778741; 0.606437
0.616077;0.616077; 0.379551
-0.730583;-0.730583; 0.533751
-0.431501;-0.431501; 0.186193
0.57622;0.57622; 0.332029
0.79046;0.79046; 0.624827
0.579272;0.579272; 0.335556
0.487594;0.487594; 0.237748
0.230445;0.230445; 0.053105
-0.277749;-0.277749; 0.0771445
0.713309;0.713309; 0.50881
-0.543016;-0.543016; 0.294866
0.727165;0.727165; 0.528768
-0.541124;-0.541124; 0.292815
-0.5009;-0.5009; 0.250901
0.0848109;0.0848109; 0.0071929
0.969665;0.969665; 0.940249
-0.892392;-0.892392; 0.796363
-0.837153;-0.837153; 0.700826
0.0493484;0.0493484; 0.00243527
-0.146397;-0.146397; 0.0214322
-0.810663;-0.810663; 0.657175
-0.482406;-0.482406; 0.232716
0.783074;0.783074; 0.613206
-0.534471;-0.534471; 0.285659
-0.7069;-0.7069; 0.499708
-0.749809;-0.749809; 0.562214
0.863277;0.863277; 0.745247
-0.839778;-0.839778; 0.705227
-0.90582;-0.90582; 0.82051
-0.882565;-0.882565; 0.778921
-0.327189;-0.327189; 0.107053
0.829402;0.829402; 0.687907
-0.202795;-0.202795; 0.041126
-0.134434;-0.134434; 0.0180725
0.892331;0.892331; 0.796254
0.674368;0.674368; 0.454772
0.068453;0.068453; 0.00468582
0.684194;0.684194; 0.468122
0.387066;0.387066; 0.14982
-0.204627;-0.204627; 0.041872
-0.481674;-0.481674; 0.232009
-0.991333;-0.991333; 0.982741
0.0511795;0.0511795; 0.00261935
0.909604;0.909604; 0.82738
-0.202612;-0.202612; 0.0410518
-0.517808;-0.517808; 0.268125
0.171117;0.171117; 0.0292811
-0.489731;-0.489731; 0.239836
0.368023;0.368023; 0.135441
0.890561;0.890561; 0.793098
-0.129002;-0.129002; 0.0166414
0.78045;0.78045; 0.609102
-0.985656;-0.985656; 0.971518
0.881954;0.881954; 0.777844
0.203101;0.203101; 0.0412499
0.572314;0.572314; 0.327543
0.153356;0.153356; 0.0235179
-0.71514;-0.71514; 0.511426
-0.555345;-0.555345; 0.308408
-0.233985;-0.233985; 0.0547492
-0.991455;-0.991455; 0.982983
-0.164159;-0.164159; 0.0269482
-0.835505;-0.835505; 0.698069
0.319864;0.319864; 0.102313
0.710196;0.710196; 0.504379
-0.870296;-0.870296; 0.757416
0.62212;0.62212; 0.387033
0.324137;0.324137; 0.105065
0.382977;0.382977; 0.146671
0.605396;0.605396; 0.366504
0.0602741;0.0602741; 0.00363296
0.371258;0.371258; 0.137832
-0.714469;-0.714469; 0.510466
0.379009;0.379009; 0.143648
0.455794;0.455794; 0.207748
0.555467;0.555467; 0.308544
-0.937864;-0.937864; 0.879589
0.737358;0.737358; 0.543696
0.289041;0.289041; 0.0835446
0.413129;0.413129; 0.170676
-0.829096;-0.829096; 0.687401
0.103977;0.103977; 0.0108111
0.89581;0.89581; 0.802475
-0.882443;-0.882443; 0.778705
-0.450056;-0.450056; 0.202551
-0.709647;-0.709647; 0.503599
0.963561;0.963561; 0.92845
0.239967;0.239967; 0.0575842
-0.41551;-0.41551; 0.172648
0.844966;0.844966; 0.713967
-0.264931;-0.264931; 0.0701885
0.38908;0.38908; 0.151384
-0.562731;-0.562731; 0.316666
-0.688162;-0.688162; 0.473567
-0.518906;-0.518906; 0.269264
0.0428785;0.0428785; 0.00183857
0.804559;0.804559; 0.647316
-0.787164;-0.787164; 0.619627
0.805292;0.805292; 0.648495
-0.11655;-0.11655; 0.0135839
-0.839778;-0.839778; 0.705227
0.564196;0.564196; 0.318317
-0.656423;-0.656423; 0.430891
0.94879;0.94879; 0.900202
0.551744;0.551744; 0.304422
0.740776;0.740776; 0.548749
-0.578722;-0.578722; 0.33492
-0.0867641;-0.0867641; 0.00752801
-0.992492;-0.992492; 0.985041
0.501267;0.501267; 0.251268
-0.771905;-0.771905; 0.595837
-0.190588;-0.190588; 0.0363238
-0.377728;-0.377728; 0.142678
0.985229;0.985229; 0.970676
-0.922849;-0.922849; 0.851651
-0.495834;-0.495834; 0.245852
-0.621448;-0.621448; 0.386198
-0.504624;-0.504624; 0.254645
-0.692984;-0.692984; 0.480227
0.240638;0.240638; 0.0579069
0.770745;0.770745; 0.594048
0.87817;0.87817; 0.771183
-0.608692;-0.608692; 0.370506
0.559313;0.559313; 0.312831
0.291116;0.291116; 0.0847486
0.313517;0.313517; 0.0982927
0.818293;0.818293; 0.669603
-0.0890835;-0.0890835; 0.00793588
0.842586;0.842586; 0.70995
0.328349;0.328349; 0.107813
-0.698477;-0.698477; 0.48787
0.272683;0.272683; 0.074356
0.139073;0.139073; 0.0193413
-0.155919;-0.155919; 0.0243108
0.886044;0.886044; 0.785074
0.0811487;0.0811487; 0.00658511
0.15714;0.15714; 0.0246929
0.0729087;0.0729087; 0.00531568
-0.489425;-0.489425; 0.239537
-0.206091;-0.206091; 0.0424737
-0.299478;-0.299478; 0.0896872
-0.926756;-0.926756; 0.858876
0.590503;0.590503; 0.348693
-0.606983;-0.606983; 0.368428
-0.859432;-0.859432; 0.738623
-0.221168;-0.221168; 0.0489151
0.181494;0.181494; 0.0329399
-0.85815;-0.85815; 0.736421
-0.604663;-0.604663; 0.365618
-0.688223;-0.688223; 0.473651
0.288675;0.288675; 0.083333
-0.0913419;-0.0913419; 0.00834334
0.208594;0.208594; 0.0435115
0.394696;0.394696; 0.155785
-0.117405;-0.117405; 0.0137839
0.368938;0.368938; 0.136115
-0.206946;-0.206946; 0.0428267
0.671438;0.671438; 0.450829
0.184423;0.184423; 0.034012
-0.600818;-0.600818; 0.360982
0.898923;0.898923; 0.808062
0.752007;0.752007; 0.565514
-0.21659;-0.21659; 0.0469112
0.974914;0.974914; 0.950457
-0.629383;-0.629383; 0.396123
0.791437;0.791437; 0.626372
0.1489;0.1489; 0.0221712
-0.115879;-0.115879; 0.0134279
0.254677;0.254677; 0.0648604
0.417035;0.417035; 0.173919
-0.900754;-0.900754; 0.811357
-0.428877;-0.428877; 0.183935
-0.479598;-0.479598; 0.230015
-0.184729;-0.184729; 0.0341246
0.790643;0.790643; 0.625116
0.420392;0.420392; 0.17673
0.456893;0.456893; 0.208751
0.792108;0.792108; 0.627435
-0.212867;-0.212867; 0.0453122
-0.205176;-0.205176; 0.0420972
0.807733;0.807733; 0.652433
-0.382794;-0.382794; 0.146531
-0.223792;-0.223792; 0.050083
0.141148;0.141148; 0.0199228
-0.292886;-0.292886; 0.0857823
0.467391;0.467391; 0.218454
0.490707;0.490707; 0.240793
0.472762;0.472762; 0.223504
0.478866;0.478866; 0.229313
-0.721366;-0.721366; 0.520369
-0.599658;-0.599658; 0.35959
-0.454817;-0.454817; 0.206859
0.360881;0.360881; 0.130235
0.82226;0.82226; 0.676112
-0.264321;-0.264321; 0.0698655
0.0353099;0.0353099; 0.00124679
-0.781243;-0.781243; 0.610341
0.814875;0.814875; 0.664021
-0.59386;-0.59386; 0.352669
0.0359203;0.0359203; 0.00129027
0.309671;0.309671; 0.0958963
-0.122959;-0.122959; 0.0151189
0.375286;0.375286; 0.14084
-0.819147;-0.819147; 0.671002
-0.840876;-0.840876; 0.707073
-0.848445;-0.848445; 0.719859
-0.944395;-0.944395; 0.891882
-0.289834;-0.289834; 0.0840039
-0.38554;-0.38554; 0.148641
0.394574;0.394574; 0.155688
-0.714652;-0.714652; 0.510727
-0.210303;-0.210303; 0.0442274
-0.864315;-0.864315; 0.74704
0.351482;0.351482; 0.123539
0.449873;0.449873; 0.202386
-0.602588;-0.602588; 0.363112
0.388043;0.388043; 0.150577
0.231422;0.231422; 0.0535561
0.309793;0.309793; 0.0959719
0.0879849;0.0879849; 0.00774134
-0.8034;-0.8034; 0.645451
0.0907315;0.0907315; 0.00823221
-0.900754;-0.900754; 0.811357
0.949156;0.949156; 0.900897
-0.0719321;-0.0719321; 0.00517423
0.93994;0.93994; 0.883486
0.455733;0.455733; 0.207692
0.0619221;0.0619221; 0.00383434
0.359844;0.359844; 0.129488
0.385601;0.385601; 0.148688
-0.255776;-0.255776; 0.0654212
-0.222755;-0.222755; 0.0496196
-0.900082;-0.900082; 0.810148
0.619556;0.619556; 0.38385
-0.660878;-0.660878; 0.43676
-0.878353;-0.878353; 0.771504
-0.378887;-0.378887; 0.143556
0.568957;0.568957; 0.323712
-0.57506;-0.57506; 0.330694
-0.356182;-0.356182; 0.126865
-0.0306711;-0.0306711; 0.000940716
-0.981689;-0.981689; 0.963713
-0.120273;-0.120273; 0.0144657
0.015717;0.015717; 0.000247025
0.21189;0.21189; 0.0448974
0.517075;0.517075; 0.267367
-0.197851;-0.197851; 0.0391452
-0.300394;-0.300394; 0.0902364
0.685293;0.685293; 0.469627
0.88464;0.88464; 0.782588
0.24662;0.24662; 0.0608215
0.994568;0.994568; 0.989165
-0.893063;-0.893063; 0.797562
0.125706;0.125706; 0.0158019
0.727103;0.727103; 0.528679
-0.226478;-0.226478; 0.0512922
-0.387188;-0.387188; 0.149915
-0.431562;-0.431562; 0.186246
-0.946593;-0.946593; 0.896038
0.225135;0.225135; 0.0506858
-0.217627;-0.217627; 0.0473617
-0.962767;-0.962767; 0.926921
-0.937925;-0.937925; 0.879704
-0.0885952;-0.0885952; 0.00784912
0.715873;0.715873; 0.512474
0.873531;0.873531; 0.763057
-0.196203;-0.196203; 0.0384958
0.454573;0.454573; 0.206637
0.223182;0.223182; 0.0498101
0.616749;0.616749; 0.380379
0.750847;0.750847; 0.563771
0.165197;0.165197; 0.0272899
0.190039;0.190039; 0.0361147
-0.841975;-0.841975; 0.708922
0.586352;0.586352; 0.343809
-0.0755943;-0.0755943; 0.00571451
0.181249;0.181249; 0.0328514
0.178869;0.178869; 0.0319941
0.138401;0.138401; 0.019155
0.63213;0.63213; 0.399588
0.3455;0.3455; 0.11937
-0.312845;-0.312845; 0.0978721
-0.979553;-0.979553; 0.959523
-0.465377;-0.465377; 0.216576
-0.316874;-0.316874; 0.100409
-0.535813;-0.535813; 0.287096
0.542039;0.542039; 0.293807
-0.256508;-0.256508; 0.0657964
0.739738;0.739738; 0.547213
-0.766289;-0.766289; 0.587199
0.451155;0.451155; 0.203541
0.257851;0.257851; 0.0664871
0.787896;0.787896; 0.620781
-0.633961;-0.633961; 0.401907
0.0711386;0.0711386; 0.00506071
0.80401;0.80401; 0.646432
0.560167;0.560167; 0.313787
0.930418;0.930418; 0.865677
-0.605274;-0.605274; 0.366356
0.803095;0.803095; 0.644961
0.594836;0.594836; 0.35383
0.906796;0.906796; 0.82228
0.697623;0.697623; 0.486677
0.780694;0.780694; 0.609483
0.257424;0.257424; 0.0662669
-0.629078;-0.629078; 0.395739
0.233863;0.233863; 0.0546921
-0.470016;-0.470016; 0.220915
-0.498703;-0.498703; 0.248705
0.4644;0.4644; 0.215668
0.57622;0.57622; 0.332029
-0.658132;-0.658132; 0.433137
0.427778;0.427778; 0.182994
-0.0381176;-0.0381176; 0.00145295
-0.837031;-0.837031; 0.700621
0.613086;0.613086; 0.375875
0.710685;0.710685; 0.505073
-0.750725;-0.750725; 0.563588
-0.385052;-0.385052; 0.148265
0.146641;0.146641; 0.0215037
-0.0540483;-0.0540483; 0.00292122
0.524094;0.524094; 0.274675
-0.61626;-0.61626; 0.379777
0.45555;0.45555; 0.207526
0.990051;0.990051; 0.980201
-0.969298;-0.969298; 0.939539
0.295267;0.295267; 0.0871824
0.383282;0.383282; 0.146905
-0.651723;-0.651723; 0.424743
-0.85577;-0.85577; 0.732341
-0.450056;-0.450056; 0.202551
0.353252;0.353252; 0.124787
0.677847;0.677847; 0.459476
0.113315;0.113315; 0.0128403
-0.257546;-0.257546; 0.0663298
0.559008;0.559008; 0.312489
-0.534959;-0.534959; 0.286181
0.276467;0.276467; 0.0764341
-0.536668;-0.536668; 0.288013
-0.590808;-0.590808; 0.349054
0.942076;0.942076; 0.887507
-0.436506;-0.436506; 0.190538
-0.954222;-0.954222; 0.91054
0.538438;0.538438; 0.289916
-0.696341;-0.696341; 0.484891
-0.906064;-0.906064; 0.820952
-0.981506;-0.981506; 0.963354
-0.302835;-0.302835; 0.0917091
0.287759;0.287759; 0.0828053
-0.313517;-0.313517; 0.0982927
-0.170873;-0.170873; 0.0291976
-0.166967;-0.166967; 0.0278779
-0.818659;-0.818659; 0.670203
0.0903653;0.0903653; 0.00816589
0.398541;0.398541; 0.158835
-0.324015;-0.324015; 0.104986
0.315043;0.315043; 0.0992518
0.752495;0.752495; 0.566249
0.0709555;0.0709555; 0.00503469
0.140049;0.140049; 0.0196138
-0.892026;-0.892026; 0.79571
-0.068453;-0.068453; 0.00468582
-0.480026;-0.480026; 0.230425
-0.146397;-0.146397; 0.0214322
0.726676;0.726676; 0.528058
-0.0268258;-0.0268258; 0.000719622
-0.825129;-0.825129; 0.680838
0.131626;0.131626; 0.0173255
0.418806;0.418806; 0.175398
0.556932;0.556932; 0.310174
0.728446;0.728446; 0.530634
0.701102;0.701102; 0.491544
-0.413984;-0.413984; 0.171382
0.728751;0.728751; 0.531079
0.289834;0.289834; 0.0840039
0.493698;0.493698; 0.243738
0.657277;0.657277; 0.432013
0.531236;0.531236; 0.282211
0.743828;0.743828; 0.55328
0.816645;0.816645; 0.666909
0.825068;0.825068; 0.680737
0.0439161;0.0439161; 0.00192863
-0.119663;-0.119663; 0.0143193
-0.784722;-0.784722; 0.615789
-0.291971;-0.291971; 0.0852468
0.646107;0.646107; 0.417455
-0.144566;-0.144566; 0.0208994
-0.660329;-0.660329; 0.436034
-0.998291;-0.998291; 0.996585
0.31492;0.31492; 0.0991749
0.547105;0.547105; 0.299324
-0.872555;-0.872555; 0.761352
-0.820368;-0.820368; 0.673004
-0.228675;-0.228675; 0.0522923
0.367779;0.367779; 0.135261
0.615223;0.615223; 0.378499
-0.691824;-0.691824; 0.478621
-0.714286;-0.714286; 0.510204
-0.903073;-0.903073; 0.815541
-0.307718;-0.307718; 0.0946904
-0.962889;-0.962889; 0.927156
0.956847;0.956847; 0.915556
0.295267;0.295267; 0.0871824
-0.892697;-0.892697; 0.796908
0.828303;0.828303; 0.686086
0.274941;0.274941; 0.0755927
-0.13657;-0.13657; 0.0186515
-0.957884;-0.957884; 0.917543
-0.514817;-0.514817; 0.265036
-0.216102;-0.216102; 0.0466999
0.308023;0.308023; 0.0948784
0.563768;0.563768; 0.317835
-0.954344;-0.954344; 0.910773
0.652089;0.652089; 0.42522
-0.723136;-0.723136; 0.522926
0.268532;0.268532; 0.0721096
